movie_id,title,user_id,rating
36355,Flipper,17,3
238615,Self/less,3,3
1985,The Constant Gardener,5,4
615,The Passion of the Christ,86,1
788,Mrs. Doubtfire,46,4
380,Rain Man,6,4
13223,Gran Torino,26,1
10523,W.,32,4
8681,Taken,86,2
239571,The Best of Me,62,5
619,The Bodyguard,34,1
424,Schindler's List,78,4
50014,The Help,31,1
162903,The Fifth Estate,39,5
11024,Scooby-Doo 2: Monsters Unleashed,96,4
208763,Forbidden Kingdom,61,4
6466,Freddy vs. Jason,39,4
254024,The Face of an Angel,84,5
12589,Jimmy Neutron: Boy Genius,54,3
7191,Cloverfield,26,3
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,71,5
117,The Untouchables,83,3
6977,No Country for Old Men,1,3
168530,Ride Along,65,5
634,Bridget Jones's Diary,72,3
392,Chocolat,80,1
10327,"Legally Blonde 2: Red, White & Blonde",70,5
88042,Parental Guidance,49,1
41630,No Strings Attached,44,1
11969,Tombstone,47,2
2085,Romeo Must Die,88,5
794,The Omen,62,3
9286,Final Destination 3,94,4
77877,The Lucky One,59,4
1265,Bridge to Terabithia,43,1
866,Finding Neverland,74,4
175555,A Madea Christmas,52,4
75174,The Grey,55,1
11096,Hide and Seek,5,5
8699,Anchorman: The Legend of Ron Burgundy,62,1
769,GoodFellas,36,3
10923,Agent Cody Banks,98,4
11283,Nanny McPhee,71,1
111,Scarface,19,5
11676,Nothing to Lose,48,1
746,The Last Emperor,5,5
77866,Contraband,57,5
9416,Money Talks,80,3
7345,There Will Be Blood,48,2
14317,The Wild Thornberrys Movie,78,2
20694,Rugrats Go Wild,10,2
12277,Undercover Brother,24,3
9779,The Sisterhood of the Traveling Pants,46,4
2140,Kiss of the Dragon,18,5
12620,The House Bunny,62,3
14177,Beauty Shop,93,4
198185,Million Dollar Arm,48,4
227156,The Giver,54,4
10735,What a Girl Wants,99,1
11351,Jeepers Creepers 2,72,3
10030,Good Luck Chuck,19,3
10623,Cradle 2 the Grave,87,1
590,The Hours,76,3
9655,She's the Man,61,4
1268,Mr. Bean's Holiday,96,4
11237,Anacondas: The Hunt for the Blood Orchid,78,3
190955,Blood Ties,12,2
5123,August Rush,36,4
4518,Elizabeth,25,2
11932,Bride of Chucky,76,5
11165,Tora! Tora! Tora!,12,2
6116,Spice World,62,4
57431,The Sitter,68,2
21724,Dance Flick,47,1
278,The Shawshank Redemption,77,4
9290,Crocodile Dundee in Los Angeles,63,1
11543,Kingpin,87,4
284536,The Gambler,37,4
152737,August: Osage County,44,2
13374,Ice Princess,37,1
8976,A Lot Like Love,32,1
319888,Eddie the Eagle,83,1
9469,He Got Game,74,1
1909,Don Juan DeMarco,14,3
22971,Dear John,15,1
34813,The Losers,8,3
46261,Don't Be Afraid of the Dark,27,1
10431,War,43,4
8051,Punch-Drunk Love,90,4
9352,EuroTrip,90,3
10167,Half Past Dead,83,5
18147,Unaccompanied Minors,38,5
17170,"Bright Lights, Big City",20,1
18975,The Adventures of Pinocchio,2,4
15487,The Greatest Game Ever Played,15,4
22825,The Box,27,3
11152,The Ruins,29,4
1831,The Next Best Thing,54,5
43931,My Soul to Take,22,2
10591,The Girl Next Door,88,3
10861,Maximum Risk,62,5
12770,Stealing Harvard,76,3
276907,Legend,53,4
10074,Hot Rod,67,1
65055,Shark Night,42,1
10397,Angela's Ashes,99,2
200505,Draft Day,38,1
11954,Lifeforce,9,5
60309,The Conspirator,61,3
9787,Lords of Dogtown,18,1
293646,The 33,87,2
6978,Big Trouble in Little China,95,2
133698,Fly Me to the Moon,93,5
59440,Warrior,41,2
1770,Michael Collins,56,4
10655,Gettysburg,6,2
8988,Stop-Loss,90,1
15992,Abandon,99,3
17707,Brokedown Palace,24,3
77883,The Possession,24,3
40001,Mrs. Winterbourne,100,5
64639,Straw Dogs,84,3
9903,The Hoax,62,5
21338,Stone Cold,62,4
20766,The Road,82,5
24264,Sheena,100,1
19803,Underclassman,98,5
20309,Say It Isn't So,95,4
9912,The World's Fastest Indian,43,4
9067,Tank Girl,87,3
27360,King's Ransom,2,4
8338,Blindness,7,4
168705,BloodRayne,68,3
72113,Carnage,80,1
9729,Where the Truth Lies,46,3
94352,Cirque du Soleil: Worlds Away,8,4
22256,Without Limits,55,5
12404,Me and Orson Welles,84,3
152742,The Best Offer,80,5
11699,The Bad Lieutenant: Port of Call - New Orleans,32,4
49953,A Turtle's Tale: Sammy's Adventures,21,4
48034,Little White Lies,52,3
39845,Love Ranch,23,5
25353,The True Story of Puss 'n Boots,70,2
36696,Space Dogs,52,3
109091,The Counselor,31,3
38543,Ironclad,14,5
33157,Waterloo,31,5
290864,Kung Fu Jungle,52,5
242166,Red Sky,10,2
859,Dangerous Liaisons,16,4
83770,On the Road,27,5
168,Star Trek IV: The Voyage Home,59,2
1246,Rocky Balboa,7,1
4233,Scream 2,27,2
174751,Jane Got a Gun,90,1
184098,Think Like a Man Too,83,2
2069,The Whole Nine Yards,44,3
1788,Footloose,96,5
11635,Old School,36,2
177,The Fisher King,8,5
3600,I Still Know What You Did Last Summer,44,4
2621,Return to Me,5,2
10358,Zack and Miri Make a Porno,85,1
10480,Nurse Betty,12,2
10313,The Men Who Stare at Goats,56,4
18828,Double Take,85,1
3558,"Girl, Interrupted",38,1
13476,Win a Date with Tad Hamilton!,41,1
10208,Muppets from Space,41,1
24961,The Wiz,58,3
20697,Ready to Rumble,96,5
20761,Play It to the Bone,92,3
70868,I Don't Know How She Does It,5,3
43593,Piranha 3D,22,4
6478,Beyond the Sea,26,1
40688,Meet the Deedles,98,2
26672,The Thief and the Cobbler,15,1
45881,The Bridge of San Luis Rey,84,4
41283,Faster,63,5
4935,Howl's Moving Castle,57,4
19908,Zombieland,80,4
10663,The Waterboy,82,5
1891,The Empire Strikes Back,17,4
9737,Bad Boys,76,2
37137,The Naked Gun 2½: The Smell of Fear,52,3
9532,Final Destination,1,4
10316,The Ides of March,1,5
2787,Pitch Black,69,5
12658,Someone Like You...,76,1
152601,Her,81,3
10866,Joy Ride,28,3
227707,The Adventurer: The Curse of the Midas Box,70,5
21349,Anywhere But Here,14,4
19150,The Crew,56,4
70435,Haywire,13,4
580,Jaws: The Revenge,33,3
9819,Marvin's Room,91,5
13579,The Longshots,21,1
20024,The End of the Affair,70,3
2453,Harley Davidson and the Marlboro Man,95,4
6973,In the Valley of Elah,98,4
11156,Coco Before Chanel,92,1
354110,Forsaken,73,4
22215,Cheri,79,2
11632,Vanity Fair,17,5
30596,Bodyguards and Assassins,69,1
3021,1408,65,2
957,Spaceballs,1,1
256917,The Water Diviner,10,1
251,Ghost,73,4
544,There's Something About Mary,14,5
11395,The Santa Clause,74,4
14635,The Rookie,4,5
13680,The Game Plan,44,4
688,The Bridges of Madison County,31,4
11090,The Animal,32,3
783,Gandhi,75,5
228194,The Hundred-Foot Journey,94,3
1642,The Net,93,5
10950,I Am Sam,44,2
235260,Son of God,6,3
277,Underworld,45,5
8999,Derailed,44,2
11323,The Informant!,36,1
10445,Shadowlands,54,4
11453,Deuce Bigalow: European Gigolo,58,4
146239,Delivery Man,32,1
205588,Our Kind of Traitor,67,3
10878,Saving Silverman,22,5
82650,Diary of a Wimpy Kid: Dog Days,53,5
10279,Summer of Sam,57,3
2294,Jay and Silent Bob Strike Back,13,3
2176,The Glass House,36,5
270487,"Hail, Caesar!",52,5
19366,Josie and the Pussycats,41,2
204082,Homefront,98,1
24100,The Little Vampire,3,3
1599,I Heart Huckabees,21,4
5550,RoboCop 3,95,1
30379,Megiddo: The Omega Code 2,85,3
42586,Darling Lili,83,2
17709,Dudley Do-Right,21,4
287948,The Transporter Refueled,75,5
7548,The Libertine,36,3
9075,Black Book,71,5
11661,Joyeux Noël,89,3
109513,Hit & Run,18,3
12085,Mad Money,34,4
204922,Before I Go to Sleep,66,2
38985,Sorcerer,65,2
44113,Stone,12,4
21494,Moliere,87,4
164457,Out of the Furnace,68,2
4566,Michael Clayton,100,5
17795,My Fellow Americans,62,5
1073,Arlington Road,46,4
153158,Underdogs,82,5
81836,To Rome with Love,87,2
10724,Firefox,4,3
9473,"South Park: Bigger, Longer & Uncut",60,1
2196,Death at a Funeral,15,1
1499,Teenage Mutant Ninja Turtles III,16,4
20857,Hardball,100,1
82693,Silver Linings Playbook,10,1
1646,Freedom Writers,60,1
44944,For Colored Girls,83,4
4108,The Transporter,8,2
8456,Never Back Down,70,4
7341,The Rage: Carrie 2,64,1
19255,Away We Go,83,1
10187,Swing Vote,92,2
31005,Moonlight Mile,77,5
49517,Tinker Tailor Soldier Spy,17,1
44857,Molly,30,3
50780,The Beaver,40,1
16363,The Best Little Whorehouse in Texas,51,4
1946,eXistenZ,72,3
85,Raiders of the Lost Ark,90,4
772,Home Alone 2: Lost in New York,28,2
840,Close Encounters of the Third Kind,99,4
9682,Pulse,90,5
96,Beverly Hills Cop II,92,1
10678,Bringing Down the House,43,5
274,The Silence of the Lambs,77,2
8872,Wayne's World,43,3
16290,Jackass 3D,75,2
579,Jaws 2,67,1
14405,Beverly Hills Chihuahua,40,2
138843,The Conjuring,91,2
11637,Are We There Yet?,79,1
226486,Tammy,62,4
1584,School of Rock,85,4
9312,Mortal Kombat,7,5
12153,White Chicks,94,2
65057,The Descendants,11,3
8326,Holes,92,2
35690,The Last Song,99,3
76203,12 Years a Slave,60,2
13497,Drumline,80,3
35688,Why Did I Get Married Too?,81,4
162,Edward Scissorhands,89,1
296096,Me Before You,83,5
103370,Madea's Witness Protection,36,2
1051,The French Connection,6,4
376659,Bad Moms,87,5
10073,Date Movie,41,4
16690,Return to Never Land,68,3
273895,Selma,21,5
14873,The Jungle Book 2,87,4
8968,Boogeyman,59,5
9963,Premonition,98,3
15655,The Tigger Movie,72,1
21208,Orphan,13,3
272878,Max,79,5
9760,Epic Movie,99,1
314365,Spotlight,99,1
13279,Lakeview Terrace,30,2
1975,The Grudge 2,21,5
33644,How Stella Got Her Groove Back,13,5
1649,Bill & Ted's Bogus Journey,95,5
9895,Man of the Year,47,4
9570,The Black Hole,29,4
27579,The American,64,5
16052,Selena,8,2
40264,Vampires Suck,18,4
1164,Babel,96,3
239678,This Is Where I Leave You,63,3
14359,Doubt,31,2
3989,Team America: World Police,52,3
76617,Texas Chainsaw 3D,51,5
1710,Copycat,24,4
4258,Scary Movie 5,72,5
20391,Paint Your Wagon,89,1
10139,Milk,41,5
335778,Risen,14,1
9645,Ghost Ship,90,3
55465,A Very Harold & Kumar Christmas,66,3
617,Wild Things,31,1
19904,The Stepfather,68,4
48289,The Debt,55,2
243,High Fidelity,47,2
6933,One Missed Call,36,4
17182,Eye for an Eye,88,1
8848,The Bank Job,69,5
38,Eternal Sunshine of the Spotless Mind,13,3
38303,You Again,91,4
1266,Street Kings,78,5
107985,The World's End,63,3
14043,Nancy Drew,91,2
19901,Daybreakers,6,2
34016,She's Out of My League,58,2
59860,Monte Carlo,86,3
10069,Stay Alive,57,2
9588,Quigley Down Under,9,1
12819,Alpha and Omega,4,5
9954,The Covenant,30,2
10115,Stick It,68,3
25132,Shorts,81,3
577,To Die For,88,5
328387,Nerve,88,1
12690,Appaloosa,89,2
9945,Vampires,83,5
539,Psycho,97,2
13596,My Best Friend's Girl,93,5
226857,Endless Love,33,3
13159,Georgia Rule,72,5
47941,Under the Rainbow,51,1
526,Ladyhawke,88,5
22796,Simon Birch,13,4
2355,Reign Over Me,78,2
5915,Into the Wild,40,1
9842,School for Scoundrels,20,4
61012,Silent Hill: Revelation 3D,84,2
755,From Dusk Till Dawn,45,3
13682,Pooh's Heffalump Movie,75,3
9089,Home for the Holidays,83,5
9470,Kung Fu Hustle,10,3
18357,The Country Bears,99,2
7979,The Kite Runner,44,4
470,21 Grams,45,1
15644,Paparazzi,38,5
9582,A Guy Thing,11,3
10642,Loser,24,4
22074,Capitalism: A Love Story,79,2
2428,The Greatest Story Ever Told,62,1
290751,Secret in Their Eyes,71,4
13805,Disaster Movie,78,1
4597,Armored,25,5
9414,The Man Who Knew Too Little,59,4
63492,What's Your Number?,93,5
81796,Lockout,71,3
10710,Envy,83,1
15092,Crank: High Voltage,77,1
11382,Bullets Over Broadway,47,1
15005,One Night with the King,91,4
8198,The Quiet American,81,3
6963,The Weather Man,10,1
15070,Undisputed,55,4
12797,Ghost Town,14,4
17134,12 Rounds,39,1
41402,Let Me In,6,3
18885,3 Ninjas Kick Back,73,1
4953,Be Kind Rewind,83,4
10773,Mrs Henderson Presents,27,5
146198,Triple 9,47,1
2639,Deconstructing Harry,29,4
10563,Three to Tango,20,3
295964,Burnt,100,2
5971,We're No Angels,41,5
9716,Everyone Says I Love You,89,4
11835,Death Sentence,49,4
26171,Everybody's Fine,5,4
31117,Superbabies: Baby Geniuses 2,10,3
9074,The Man,15,4
14396,Code Name: The Cleaner,4,5
15673,Connie and Carla,18,3
42618,Sweet Charity,67,3
171274,Inherent Vice,1,4
24432,Doogal,64,4
109417,Battle of the Year,8,4
13948,An American Carol,55,5
106747,Machete Kills,5,5
10929,Willard,39,5
14220,Strange Wilderness,53,1
46435,Topsy-Turvy,22,1
256962,Little Boy,78,2
48231,A Dangerous Method,56,2
3509,A Scanner Darkly,85,4
82684,Chasing Mavericks,63,2
12142,Alone in the Dark,81,1
23367,Bandslam,40,3
10740,Birth,2,5
241239,A Most Violent Year,45,4
14582,Passchendaele,69,1
14914,Flash of Genius,9,2
3902,I'm Not There.,22,2
77948,The Cold Light of Day,35,1
21755,The Brothers Bloom,79,2
4960,"Synecdoche, New York",32,3
128,Princess Mononoke,13,5
14652,Bon voyage,8,4
40932,Can't Stop the Music,99,2
16608,The Proposition,98,4
334531,My All American,72,4
32316,Marci X,83,3
7299,Equilibrium,7,4
13405,The Children of Huang Shi,17,3
19457,The Yards,72,2
112937,The Oogieloves in the Big Balloon Adventure,14,4
314385,By the Sea,88,3
8953,Steamboy,44,3
29078,The Game of Their Lives,93,1
46503,All Good Things,70,5
10448,Rapa Nui,29,3
13688,CJ7,78,1
10353,The Visitors II: The Corridors of Time,30,4
43935,Dylan Dog: Dead of Night,33,3
11458,People I Know,39,2
44638,The Tempest,31,5
241257,Regression,7,5
14538,Three Kingdoms: Resurrection of the Dragon,39,5
13250,Butterfly on a Wheel,22,2
133931,Zambezia,28,5
280871,Ramanujan,45,5
239897,Dwegons,49,2
184341,Hands of Stone,73,4
334074,Survivor,92,1
199373,The Frozen Ground,35,1
14202,The Painted Veil,62,4
6968,The Baader Meinhof Complex,57,3
581,Dances with Wolves,85,2
52449,Bad Teacher,67,5
12150,Sea of Love,52,1
11247,A Cinderella Story,1,3
4232,Scream,2,5
9378,Thir13en Ghosts,68,1
694,The Shining,15,2
105,Back to the Future,21,3
11377,House on Haunted Hill,61,1
26367,I Can Do Bad All By Myself,4,3
385383,Fight Valley,3,5
41210,The Switch,66,3
12090,Just Married,66,1
62630,The Devil's Double,63,2
16110,Thomas and the Magic Railroad,47,1
29427,The Crazies,43,2
129,Spirited Away,43,3
244114,Firestorm,29,4
2669,The Bounty,44,4
203833,The Book Thief,25,1
13523,Sex Drive,8,5
25195,Leap Year,21,5
17277,The Fall of the Roman Empire,69,1
50725,Take Me Home Tonight,23,4
82631,Won't Back Down,93,2
73191,The Nutcracker,96,2
22479,Kansas City,20,3
340611,Indignation,45,5
10065,The Amityville Horror,59,2
2757,Adaptation.,71,5
11683,Land of the Dead,30,1
244339,Out of Inferno,4,3
1878,Fear and Loathing in Las Vegas,3,5
23082,The Invention of Lying,1,5
195589,Neighbors,93,2
854,The Mask,27,5
2280,Big,42,5
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,52,4
8835,Legally Blonde,45,3
157,Star Trek III: The Search for Spock,21,3
8643,The Exorcism of Emily Rose,48,1
10402,Deuce Bigalow: Male Gigolo,43,1
218043,Left Behind,3,5
9043,The Family Stone,73,3
21301,Barbershop 2:  Back in Business,27,2
10147,Bad Santa,87,5
816,Austin Powers: International Man of Mystery,11,1
302688,My Big Fat Greek Wedding 2,88,1
60307,Diary of a Wimpy Kid: Rodrick Rules,26,3
106,Predator,94,4
279,Amadeus,59,3
8617,Prom Night,24,3
10625,Mean Girls,78,4
10934,Under the Tuscan Sun,38,4
5279,Gosford Park,27,2
10013,Peggy Sue Got Married,41,4
194662,Birdman,18,3
160588,Blue Jasmine,90,2
9829,United 93,81,2
10028,Honey,85,1
10535,Spy Hard,35,3
790,The Fog,29,3
43959,Soul Surfer,53,1
10364,Catch-22,95,5
16991,Observe and Report,74,5
9610,Conan the Destroyer,48,3
1578,Raging Bull,93,2
25643,Love Happens,86,1
11904,Young Sherlock Holmes,20,1
28665,Fame,68,1
44115,127 Hours,86,4
10569,Small Time Crooks,30,5
10560,Center Stage,95,3
333348,Love the Coopers,54,2
20483,Catch That Kid,73,2
11457,Life as a House,98,5
321697,Steve Jobs,63,3
19840,"I Love You, Beth Cooper",2,2
22327,Youth in Revolt,16,2
38665,The Legend of the Lone Ranger,48,2
2575,The Tailor of Panama,70,5
11644,Blow Out,7,2
146227,Getaway,44,5
68924,The Ice Storm,97,3
253235,And So It Goes,22,4
22102,Troop Beverly Hills,30,2
18701,Being Julia,22,4
10068,Nine 1/2 Weeks,84,4
848,Dragonslayer,48,4
36811,The Last Station,8,4
522,Ed Wood,2,2
130150,Labor Day,2,1
12246,Mongol: The Rise of Genghis Khan,88,3
13809,RockNRolla,78,5
27380,Megaforce,17,4
10549,Hamlet,75,3
33870,Mao's Last Dancer,91,3
245703,Midnight Special,76,3
10739,Anything Else,11,2
127560,The Railway Man,78,4
37903,The White Ribbon,19,1
396152,Restoration,26,5
10017,The Wraith,72,5
11468,Salton Sea,73,3
193613,Metallica: Through the Never,36,5
17436,The Informers,69,4
43434,Carlos,94,2
31166,I Come with the Rain,76,5
69848,One Man's Hero,33,3
8408,Day of the Dead,49,3
332411,I Am Wrath,17,1
9389,Renaissance,34,2
9626,Red Sonja,87,1
75638,Red Lights,6,2
8363,Superbad,49,4
15670,Madea Goes to Jail,15,1
290555,Wolves,29,5
8328,Step Up 2: The Streets,19,4
10982,Hoodwinked!,81,2
205,Hotel Rwanda,25,5
1620,Hitman,77,5
175541,Black Nativity,31,3
241254,The Prince,53,1
31932,City of Ghosts,55,3
1933,The Others,100,2
679,Aliens,18,5
11113,My Fair Lady,8,5
3597,I Know What You Did Last Summer,52,2
193893,Let's Be Cops,22,4
9675,Sideways,16,1
9988,Beerfest,22,1
948,Halloween,55,5
21765,Good Boy!,36,5
146304,The Best Man Holiday,71,1
7516,Smokin' Aces,99,3
41439,Saw: The Final Chapter,5,5
2752,40 Days and 40 Nights,43,4
9429,A Night at the Roxbury,24,1
38117,Beastly,42,4
9792,The Hills Have Eyes,49,2
13778,Dickie Roberts: Former Child Star,62,2
228203,"McFarland, USA",12,5
41382,Lottery Ticket,80,2
13960,ATL,40,2
114150,Pitch Perfect,53,3
26602,Summer Catch,36,5
10223,A Simple Plan,30,3
16028,They,54,4
15639,Larry the Cable Guy: Health Inspector,26,1
16112,The Adventures of Elmo in Grouchland,24,4
26390,Brooklyn's Finest,78,1
27759,55 Days at Peking,6,3
109428,Evil Dead,54,3
23049,My Life in Ruins,31,5
9310,American Dreamz,16,1
11411,Superman IV: The Quest for Peace,12,3
16988,How She Move,32,2
7304,Running Scared,39,5
24747,Bobby Jones: Stroke of Genius,11,5
58048,Shanghai Surprise,10,5
1491,The Illusionist,58,3
2989,Roar,42,5
10629,Veronica Guerin,40,3
255343,Escobar: Paradise Lost,49,2
4723,Southland Tales,97,5
10800,Dragon Hunters,14,2
25763,Damnation Alley,16,5
79694,The Apparition,55,1
4032,My Girl,55,3
18615,Fur: An Imaginary Portrait of Diane Arbus,81,2
10673,Wall Street,82,3
4584,Sense and Sensibility,90,1
2977,Becoming Jane,71,1
10760,Sydney White,77,3
11093,House of Sand and Fog,43,1
207,Dead Poets Society,10,4
8467,Dumb and Dumber,59,5
639,When Harry Met Sally...,43,3
24226,The Verdict,16,5
9285,Road Trip,85,3
14709,Varsity Blues,42,3
74643,The Artist,90,2
13788,The Unborn,63,4
83666,Moonrise Kingdom,62,2
10781,The Texas Chainsaw Massacre: The Beginning,13,3
318850,The Young Messiah,14,1
13908,The Master of Disguise,28,2
1417,Pan's Labyrinth,56,5
39180,See Spot Run,61,1
16161,Baby Boy,58,4
49950,The Roommate,24,1
10956,Joe Dirt,97,4
9594,Double Impact,75,5
4638,Hot Fuzz,93,4
13972,The Women,55,3
5038,Vicky Cristina Barcelona,25,2
13491,Arn: The Knight Templar,28,4
10571,Boys and Girls,52,2
10994,White Oleander,91,3
19994,Jennifer's Body,55,1
25166,Drowning Mona,16,2
30890,Radio Days,51,5
23169,Remember Me,66,2
17403,How to Deal,63,4
12120,My Stepmother is an Alien,66,5
9800,Philadelphia,8,5
1090,The Thirteenth Floor,24,4
18475,The Cookout,7,3
40160,Meteor,70,5
18074,Duets,37,1
9689,Hollywood Ending,99,5
9781,Detroit Rock City,24,3
8009,Highlander,46,5
3877,Things We Lost in the Fire,92,5
8854,Steel,72,1
152599,The Immigrant,68,3
18840,The White Countess,46,2
68727,Trance,77,4
12657,Soul Plane,75,4
8265,Welcome to the Sticks,34,4
12410,Good,18,2
34647,Enter the Void,70,1
73935,Vamps,1,2
28178,Hachi: A Dog's Tale,90,2
185567,Zulu,53,3
264656,The Homesman,57,5
35696,Juwanna Mann,30,2
16351,Ararat,63,3
38717,Madison,63,1
18777,Slow Burn,79,3
2110,Wasabi,7,4
9035,Slither,22,4
90,Beverly Hills Cop,54,5
771,Home Alone,19,5
12154,Three Men and a Baby,73,1
9576,Tootsie,17,2
744,Top Gun,76,5
146,"Crouching Tiger, Hidden Dragon",58,2
14,American Beauty,49,5
45269,The King's Speech,81,1
9493,Twins,35,4
22556,The Yellow Handkerchief,16,1
873,The Color Purple,5,1
33196,Tidal Wave,66,1
205596,The Imitation Game,87,2
10765,Private Benjamin,61,4
16769,Coal Miner's Daughter,62,1
33217,Diary of a Wimpy Kid,11,4
132232,Mama,12,4
11153,National Lampoon's Vacation,89,3
208134,Bad Grandpa,69,2
1165,The Queen,38,2
4011,Beetlejuice,12,2
17202,Why Did I Get Married?,13,4
9587,Little Women,9,4
65086,The Woman in Black,88,3
10053,When a Stranger Calls,80,2
11870,Big Fat Liar,84,5
11778,The Deer Hunter,28,4
586,Wag the Dog,73,5
18736,The Lizzie McGuire Movie,37,1
134411,Snitch,74,3
287903,Krampus,75,2
9276,The Faculty,32,2
15765,What's Love Got to Do with It,71,4
2142,Cop Land,35,1
11397,Not Another Teen Movie,10,2
77016,End of Watch,79,5
11478,The Skulls,16,3
266856,The Theory of Everything,18,3
13411,Malibu's Most Wanted,44,5
10564,Where the Heart Is,54,1
947,Lawrence of Arabia,1,1
24150,Halloween II,33,3
228970,Wild,18,5
18405,The Last House on the Left,28,4
6961,The Wedding Date,27,2
11442,Halloween: Resurrection,70,4
2493,The Princess Bride,72,2
14047,The Great Debaters,62,3
64690,Drive,25,2
11132,Confessions of a Teenage Drama Queen,7,4
17127,The Object of My Affection,31,2
1562,28 Weeks Later,42,1
232679,When the Game Stands Tall,14,5
17880,Because of Winn-Dixie,3,1
14736,Love & Basketball,96,1
9434,Grosse Pointe Blank,36,2
23706,All About Steve,86,4
11531,Book of Shadows: Blair Witch 2,51,5
9100,The Craft,14,4
116,Match Point,6,2
38843,Ramona and Beezus,9,3
1245,The Remains of the Day,82,2
4995,Boogie Nights,24,5
10413,Nowhere to Run,50,1
14012,Flicka,61,3
9793,The Hills Have Eyes 2,13,5
12212,Urban Legends: Final Cut,44,5
13768,Tuck Everlasting,71,4
8975,The Marine,16,4
342521,Keanu,88,4
45272,Country Strong,43,4
9424,Disturbing Behavior,36,4
97367,The Place Beyond the Pines,75,3
254904,The November Man,90,4
18681,Eye of the Beholder,60,3
12162,The Hurt Locker,51,5
11495,Firestarter,14,5
64689,Killing Them Softly,85,3
157849,A Most Wanted Man,38,1
13166,Freddy Got Fingered,14,4
15511,VeggieTales: The Pirates Who Don't Do Anything,7,5
37003,U2 3D,13,2
12211,Highlander: Endgame,15,5
13816,Idlewild,34,1
51828,One Day,79,4
22798,Whip It,33,1
7501,Knockaround Guys,74,3
10743,Confidence,68,1
37718,The Muse,21,2
15237,De-Lovely,3,4
9686,New York Stories,47,2
17644,Barney's Great Adventure,7,2
97430,The Man with the Iron Fists,99,1
12257,Home Fries,20,4
13539,Here On Earth,7,5
68,Brazil,16,2
14024,Raise Your Voice,7,1
115,The Big Lebowski,56,2
7874,Black Snake Moan,76,4
4911,Dark Blue,58,4
1988,A Mighty Heart,28,2
16222,Whatever It Takes,65,5
9557,Boat Trip,20,3
9026,The Importance of Being Earnest,54,5
57943,The Love Letter,27,4
18276,Hoot,94,2
8321,In Bruges,72,4
72359,Peeples,12,3
10186,The Rocker,97,5
25704,Post Grad,38,4
133694,Promised Land,61,1
19265,Whatever Works,3,2
36047,The In Crowd,39,1
8053,The Three Burials of Melquiades Estrada,96,5
2290,Jakob the Liar,56,3
5236,Kiss Kiss Bang Bang,68,1
6552,Idle Hands,24,5
1018,Mulholland Drive,74,3
10075,Blood and Chocolate,77,4
38031,You Will Meet a Tall Dark Stranger,93,4
42188,Never Let Me Go,11,4
112430,The Company,79,3
6687,Transsiberian,28,5
13853,The Clan of the Cave Bear,70,3
31306,Crazy in Alabama,27,3
8461,Funny Games,7,2
331592,Listening,89,3
47692,Felicia's Journey,59,1
19,Metropolis,93,4
10045,District B13,89,1
400,Things to Do in Denver When You're Dead,52,2
253450,The Assassin,19,5
9104,Buffalo Soldiers,3,5
11190,The Return,78,5
16353,Ong Bak 2,45,1
23759,Centurion,19,3
24206,Silent Trigger,92,4
10185,The Midnight Meat Train,77,2
75033,Winnie Mandela,29,2
74536,The Son of No One,60,2
31668,All The Queen's Men,37,1
13501,The Good Night,97,1
15208,Bathory: Countess of Blood,46,3
172391,Khumba,97,2
262543,Automata,54,4
9288,Dungeons & Dragons: Wrath of the Dragon God,68,5
20083,Shinjuku Incident,26,1
40880,Pandaemonium,7,2
137,Groundhog Day,92,1
264999,Magic Mike XXL,69,2
454,Romeo + Juliet,75,5
53457,Sarah's Key,22,2
288980,Freedom,13,4
33,Unforgiven,48,4
1951,Manderlay,73,1
12405,Slumdog Millionaire,8,5
10998,Fatal Attraction,34,5
114,Pretty Woman,42,3
9396,Crocodile Dundee II,49,1
319910,Broken Horses,12,5
2604,Born on the Fourth of July,4,4
864,Cool Runnings,80,3
14435,My Bloody Valentine,94,5
1931,Stomp the Yard,46,2
691,The Spy Who Loved Me,58,5
9877,Urban Legend,88,1
62008,Good Deeds,12,3
12227,White Fang,74,4
13824,Superstar,16,1
71688,The Iron Lady,39,4
15173,Jonah: A VeggieTales Movie,34,4
8291,Poetic Justice,94,1
13950,All About the Benjamins,33,3
12158,Vampire in Brooklyn,55,4
11586,Exorcist II: The Heretic,1,1
10008,An American Haunting,74,4
2830,My Boss's Daughter,83,1
12403,A Perfect Getaway,67,4
34563,Our Family Wedding,16,2
14557,Dead Man on Campus,18,5
10368,Tea with Mussolini,11,5
10280,Thinner,36,1
12637,"New York, New York",34,4
34152,Crooklyn,78,1
14434,I Think I Love My Wife,6,4
11470,Jason X,29,3
10741,Bobby,76,5
24940,Head Over Heels,57,2
82679,Fun Size,35,5
2013,The Diving Bell and the Butterfly,43,3
1440,Little Children,89,1
18041,Gossip,53,2
28029,A Walk on the Moon,71,5
1123,Catch a Fire,15,5
14033,Soul Survivors,27,4
87729,Jefferson in Paris,31,3
16899,Easy Virtue,19,4
41317,Caravans,44,1
245700,Mr. Turner,7,4
37842,Wild Grass,67,1
9045,Amen.,26,1
44092,Reign of Assassins,58,5
16005,The Lucky Ones,9,3
44754,Margaret,18,3
23988,Stan Helsing,86,5
43949,Flipped,51,1
